"cohort","domain","timepoint","model","N","MAE","MAE_SE_boot","RMSE","RMSE_SE_boot","wMAE_test","wMAE_SE_boot","nRMSE","nRMSE_SE_boot","RAE","RAE_SE_boot","R2","Pearson","Spearman","AE_mean","AE_sd","AE_median","AE_Q1","AE_Q3","AE_IQR","AE_min","AE_max","AE_lower_whisker","AE_upper_whisker","AE_n","wAE_mean","wAE_sd","wAE_median","wAE_Q1","wAE_Q3","wAE_IQR","wAE_min","wAE_max","wAE_lower_whisker","wAE_upper_whisker","wAE_n","PAD_mean","PAD_sd","PAD_median","PAD_Q1","PAD_Q3","PAD_IQR","PAD_min","PAD_max","PAD_lower_whisker","PAD_upper_whisker","PAD_n","predage_mean","predage_sd","predage_median","predage_Q1","predage_Q3","predage_IQR","predage_min","predage_max","predage_lower_whisker","predage_upper_whisker","predage_n","PAR_mean","PAR_sd","PAR_median","PAR_Q1","PAR_Q3","PAR_IQR","PAR_min","PAR_max","PAR_lower_whisker","PAR_upper_whisker","PAR_n","pearson_z","pearson_var","pearson_se","mean_age","min_age","max_age","age_range","overlap_age","n_male","n_female","processing","ML_model_brain","training_age_min_brain","training_age_max_brain"
"DCHS","brain","age6","PyBrainAge",121,4.36722,0.13697,4.63259,0.16391,2.49555,0.22226,2.6472,0.24901,13.59229,1.29569,0.00992,0.09962,0.14379,4.36721549546424,1.55185181440221,3.89559173583984,3.44193585713704,4.811261177063,1.36932531992596,1.70371754964192,8.83003457387303,1.70371754964192,6.74144808451337,121,2.49555171169385,0.886772465372693,2.22605242047991,1.96682048979259,2.74929210117886,0.782471611386263,0.973552885509669,5.04573404221316,0.973552885509669,3.85225604829335,121,4.36721549546424,1.55185181440221,3.89559173583984,3.44193585713704,4.811261177063,1.36932531992596,1.70371754964192,8.83003457387303,1.70371754964192,6.74144808451337,121,10.6482072310014,1.54102680090914,10.150673866272,9.7546854019165,11.0026893615723,1.2480039596558,7.996169090271,14.7467012405397,7.996169090271,12.8247814178467,121,-2.20209525545486e-17,1.53336098518426,-0.491636023937346,-0.903579259537089,0.256383358200456,1.15996261773754,-2.60730705445749,4.24104066398637,-2.60730705445749,1.96882660081742,121,0.0999515240610138,0.00847457627118644,0.0920574617898323,6.286885246,5.75,7.5,1.75,NA,67,55,"extracted","Extra Trees regression (ensemble learning family)",2,100
"DCHS","brain","age6","Pyment",122,3.02645,0.04061,3.06079,0.03879,1.7294,0.1464,1.74902,0.15355,9.28331,0.85449,0.02603,0.16133,0.24219,3.02645316803279,0.459087664333556,3.072839,2.81949266666667,3.29122,0.47172733333333,1.4398365,4.04684833333333,2.192446,3.908283,122,1.72940181030445,0.262335808190604,1.755908,1.61113866666667,1.88069714285714,0.269558476190475,0.822763714285714,2.31248476190476,1.25282628571429,2.23330457142857,122,3.02645316803279,0.459087664333556,3.072839,2.81949266666667,3.29122,0.47172733333333,1.4398365,4.04684833333333,2.192446,3.908283,122,9.31333841393443,0.304595187419613,9.2096355,9.075581,9.441484,0.365903000000001,8.937454,10.418357,8.937454,9.980413,122,-2.66180520248245e-17,0.300604965611995,-0.0897454027641201,-0.217727882057271,0.1200291449994,0.337757027056671,-0.52399508111884,1.06824266570632,-0.52399508111884,0.59597418641324,122,0.16275193766449,0.00840336134453781,0.0916698497028211,6.286885246,5.75,7.5,1.75,NA,67,55,"minimal","Simple Fully Convolutional Network with a regression variant (SFCN-reg) [family of Convolutional Neural Networks (CNNs)]",3,85
"DCHS","brain","age6","DunedinPACNI",122,6.46216,0.06475,6.50159,0.06541,3.69267,0.30256,3.71519,0.30942,19.82198,1.49873,0.02162,-0.14705,-0.08462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.175279401434426,0.543240787369343,-0.1648056265,-0.561918767,0.244773279,0.806692046,-1.538617207,0.967738364,-1.538617207,0.967738364,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.148123889515908,0.00840336134453781,0.0916698497028211,6.286885246,5.75,7.5,1.75,NA,67,55,"extracted","EN",45,45
"FinnBrain","brain","5y","Centile2",172,3.76855,0.09747,3.98478,0.09741,5.30781,0.64089,5.61237,0.68208,39.12624,4.0621,0.00042,0.02053,0.04937,3.7685458381256,1.29858879629915,3.75418223897704,3.00292405041489,4.45766088499352,1.45473683457863,0.21772009404815,8.3283741707958,1.05976730893192,6.1219406920924,172,5.30781103961352,1.82899830464669,5.28758061827753,4.2294704935421,6.27839561266692,2.04892511912483,0.306648019786126,11.7301044659096,1.49263001258017,8.62245167900338,172,3.7685458381256,1.29858879629915,3.75418223897704,3.00292405041489,4.45766088499352,1.45473683457863,0.21772009404815,8.3283741707958,1.05976730893192,6.1219406920924,172,9.1717435125442,1.2946995161314,9.19236328690045,8.40349537199393,9.90259151954733,1.4990961475534,5.80761688122022,13.6883741707958,6.45976730893192,12.0709425957038,172,1.24412199292712e-17,1.29442663142823,0.0277335739196813,-0.754997275462125,0.72213826225937,1.4771355377215,-3.35736315280288,4.52543147180883,-2.71132473019957,2.90799989671684,172,0.0205328850639271,0.00591715976331361,0.0769230769230769,5.403197674,5.08,5.79,0.71,NA,94,78,"extracted","Support Vector Regression (SVR) with Radial Basis Function (RBF) Kernel",5,40
"FinnBrain","brain","5y","DevBrainAge",172,4.59075,0.05499,4.64953,0.05531,6.46584,0.77825,6.54863,0.77963,47.6626,4.57073,0.00021,0.01455,0.05647,4.59074701486632,0.739140928425597,4.53342363357542,4.1193313407898,5.0680336952209,0.948702354431105,2.59252250671387,6.7714573669434,2.96223854064941,6.3993975067139,172,6.4658408660089,1.04104356116281,6.38510370926115,5.80187512787295,7.13807562707169,1.33620049919874,3.65144015030123,9.53726389710338,4.17216695866114,9.01323592494915,172,4.59074701486632,0.739140928425597,4.53342363357542,4.1193313407898,5.0680336952209,0.948702354431105,2.59252250671387,6.7714573669434,2.96223854064941,6.3993975067139,172,9.99394468928492,0.729435456725369,9.92838001251221,9.49495935440063,10.4762516021729,0.981292247772222,8.21252250671387,12.0914573669434,8.21252250671387,11.7593975067139,172,-4.57218141738742e-17,0.729358281935796,-0.0696647358903095,-0.498318648492117,0.481408628048201,0.979727276540317,-1.79905390992156,2.10427883529822,-1.79905390992156,1.76896592373668,172,0.014551026887565,0.00591715976331361,0.0769230769230769,5.403197674,5.08,5.79,0.71,NA,94,78,"extracted","XGBoost",9,19
"FinnBrain","brain","5y","ENIGMA",172,9.15523,0.37364,10.42663,0.38652,12.89469,1.63634,14.68539,1.85689,95.05254,10.3599,0.00054,0.02325,0.01041,9.15523310265341,5.00418565392627,8.5832271192874,5.67618995891395,12.8756124902142,7.1994225313002,0.0305244528236601,24.9568429355771,0.0305244528236601,23.0885072645203,172,12.8946945107795,7.04814880834686,12.0890522806865,7.99463374494922,18.1346654791749,10.1400317342256,0.0429921870755776,35.1504830078551,0.0429921870755776,32.5190243162258,172,8.73239395727311,5.71399111936001,8.4954964548446,5.41272169697845,12.8756124902142,7.4628907932357,-8.71385673518164,24.9568429355771,-4.39987233148107,23.0885072645203,172,14.1355916316917,5.71553531688585,13.956573544346,10.8944077414338,18.2306124902141,7.33620474878035,-3.42385673518164,30.3168429355771,0.853144108904587,28.4585072645203,172,8.46534970675077e-17,5.71399061320443,-0.240433214616512,-3.32200975295366,4.14410701593706,7.46611676889072,-17.4441639899297,16.225245290567,-13.1312856350252,14.3567252780442,172,0.0232541907186662,0.00591715976331361,0.0769230769230769,5.403197674,5.08,5.79,0.71,NA,94,78,"extracted","ridge regression",18,75
"FinnBrain","brain","5y","Kaufmann",172,3.7718,0.14266,4.21836,0.16447,5.3124,0.6661,5.94135,0.7223,39.16008,4.11787,0.02154,0.14675,0.14288,3.77180461695028,1.89443858357291,3.58121669769287,2.59148121833802,5.0432476043701,2.45176638603208,0.10385625839233,10.2318787384033,0.10385625839233,8.6594239425659,172,5.31240086894405,2.66822335714494,5.04396717984911,3.64997354695495,7.10316563995789,3.45319209300294,0.146276420270888,14.4110968146525,0.146276420270888,12.1963717500928,172,3.76497970015503,1.90804514605438,3.58121669769287,2.59148121833802,5.0432476043701,2.45176638603208,-0.31293851852417,10.2318787384033,-0.31293851852417,8.6594239425659,172,9.16817737457364,1.92282168481122,8.97726106643677,7.95648121833801,10.4434390068054,2.48695778846739,5.00706148147583,15.7518787384033,5.00706148147583,14.0394239425659,172,-1.85118065700396e-17,1.90200475913474,-0.153172413268932,-1.20676275269625,1.20398032649329,2.41074307918954,-3.98875504927326,6.33108475253134,-3.98875504927326,4.22647017045334,172,0.147817272845232,0.00591715976331361,0.0769230769230769,5.403197674,5.08,5.79,0.71,NA,94,78,"extracted","gradient tree boosting using the xgboost package in R (sex-specific)",3,96
"FinnBrain","brain","5y","PyBrainAge",172,6.54089,0.26779,7.40106,0.33262,9.21252,1.1724,10.42402,1.37223,67.90956,7.30377,0.00485,0.06967,0.05394,6.54088596632314,3.47311960458699,5.52862670898435,4.29250909805298,8.1886176872253,3.89610858917232,0.27830327987671,19.1584474182129,0.27830327987671,13.8409365844727,172,9.21251544552555,4.89171775293942,7.7867981816681,6.04578746204645,11.5332643482046,5.4874768861582,0.391976450530577,26.9837287580463,0.391976450530577,19.494276879539,172,6.54088596632314,3.47311960458699,5.52862670898435,4.29250909805298,8.1886176872253,3.89610858917232,0.27830327987671,19.1584474182129,0.27830327987671,13.8409365844727,172,11.9440836407417,3.4797702535399,10.9302883148193,9.65675210952758,13.6353054046631,3.97855329513547,5.63830327987671,24.4984474182129,5.63830327987671,19.2396945953369,172,-6.03874608132789e-17,3.47131394111011,-0.941827330918983,-2.28444165693915,1.68322863714923,3.96767029408838,-6.22550663811931,12.6718032614881,-6.22550663811931,7.55837967282355,172,0.0697830533779332,0.00591715976331361,0.0769230769230769,5.403197674,5.08,5.79,0.71,NA,94,78,"extracted","Extra Trees regression (ensemble learning family)",2,100
"FinnBrain","brain","5y","Pyment",172,3.68379,0.0169,3.69046,0.01697,5.18844,0.62348,5.19783,0.63987,38.24628,3.97045,0.00162,0.0403,0.05878,3.68378976453488,0.222429254392997,3.6544695,3.5792425,3.7619465,0.182704000000001,3.172865,4.33799524999999,3.309119,4.007069,172,5.1884362880773,0.313280639990137,5.14714014084507,5.04118661971831,5.2985161971831,0.25732957746479,4.46882394366197,6.10985246478872,4.66073098591549,5.64375915492958,172,3.68378976453488,0.222429254392997,3.6544695,3.5792425,3.7619465,0.182704000000001,3.172865,4.33799524999999,3.309119,4.007069,172,9.08698743895349,0.185480785751019,9.0192765,8.9637435,9.127917,0.1641735,8.91898,9.61799524999999,8.91898,9.3714695,172,-2.00423754072875e-18,0.18533014220123,-0.064932250570311,-0.121901539159139,0.0425078970777349,0.164409436236874,-0.185071606231781,0.53806530143304,-0.185071606231781,0.264615175649783,172,0.0403218382266338,0.00591715976331361,0.0769230769230769,5.403197674,5.08,5.79,0.71,NA,94,78,"minimal","Simple Fully Convolutional Network with a regression variant (SFCN-reg) [family of Convolutional Neural Networks (CNNs)]",3,85
"FinnBrain","brain","5y","DunedinPACNI",172,4.85852,0.03531,4.88017,0.03552,6.84299,0.82146,6.87348,0.84016,50.44271,5.22377,0.00095,-0.03086,-0.0407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.54467676413895,0.437641104845185,0.537972887681008,0.248948929552274,0.805140079352795,0.556191149800521,-0.742548927085074,1.94814765970379,-0.496667781349067,1.60715998099931,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0308698020015291,0.00591715976331361,0.0769230769230769,5.403197674,5.08,5.79,0.71,NA,94,78,"extracted","EN",45,45
"GenR","brain","age10_450k","ENIGMA",3199,5.73646,0.08088,7.24016,0.09164,1.66686,0.05215,2.10379,0.06411,12.99506,0.35074,0.00038,0.01948,0.01162,5.73645831944302,4.4180445996149,4.7372190584824,2.30900303021185,8.21200551835728,5.90300248814543,0.00128782709012043,27.8244288593617,0.00128782709012043,17.0270991691774,3199,1.66685871215319,1.28376355609335,1.37650696985736,0.670933458062753,2.38618537436754,1.71525191630479,0.000374207513656712,8.08502198956394,0.000374207513656712,4.94761175142566,3199,1.28186682505858,7.12689733448739,1.2558708891632,-3.33183089285793,6.00017715845862,9.33200805131656,-27.8244288593617,26.2845676957303,-17.1916292489498,19.9677171402079,3199,11.4135339977441,7.11403097135933,11.4140382413732,6.80493944606712,16.0770055366823,9.27206609061523,-17.8860305020722,35.9710837806037,-6.92233453596815,29.9088768523244,3199,1.3736661898273e-17,7.11268085032857,0.022812923811797,-4.63453382349729,4.67255060893078,9.30708443242807,-29.2540512535907,24.6623792713918,-18.5731101356514,18.5774016709481,3199,0.0194824645889648,0.000312891113892365,0.0176887284419306,10.13166717,8.550308008,11.99178645,3.441478439,NA,1591,1608,"extracted","ridge regression",18,75
"GenR","brain","age10_450k","PyBrainAge",3199,10.04471,0.11638,11.94553,0.12861,2.91872,0.08913,3.47105,0.10605,22.75475,0.58226,0.01401,0.11836,0.12502,10.0447116202918,6.46625559522439,9.4497656841549,5.09363209253112,13.7448346816519,8.65120258912081,0.00787013262769953,40.0676216626815,0.00787013262769953,26.6512248869672,3199,2.91871990398695,1.87891794443573,2.74584480201876,1.48007090039538,3.99387499401223,2.51380409361685,0.00228684641389599,11.6425607098603,0.00228684641389599,7.74412083529416,3199,10.0299892993296,6.48907543713848,9.4497656841549,5.09363209253112,13.7448346816519,8.65120258912081,-1.99348852048579,40.0676216626815,-1.99348852048579,26.6512248869672,3199,20.1616564720152,6.53236802045128,19.6661312588586,15.3132340020267,23.8953969678407,8.58216296581395,7.80527944666,49.6418858652825,7.80527944666,36.6700226745075,3199,2.16887883169857e-17,6.48644695513436,-0.595534070079417,-4.93855526379809,3.67921036911932,8.61776563291741,-12.1518006139013,30.2125451736975,-12.1518006139013,16.5716423679791,3199,0.118917398020325,0.000312891113892365,0.0176887284419306,10.13166717,8.550308008,11.99178645,3.441478439,NA,1591,1608,"extracted","Extra Trees regression (ensemble learning family)",2,100
"GenR","brain","age10_450k","Pyment",3199,0.81468,0.01407,1.13357,0.02134,0.23672,0.00833,0.32939,0.01142,1.84552,0.04901,0.08127,0.28508,0.24011,0.814675422005511,0.788343246073004,0.579662168947999,0.27589687658125,1.07037546992056,0.794478593339315,0.000412782359699548,5.24266597557194,0.000412782359699548,2.25509162213527,3199,0.236722512241458,0.229071098351762,0.168434055058279,0.0801681258323799,0.311021989171429,0.230853863339049,0.000119943322895991,1.52337609194722,0.000119943322895991,0.655268269677731,3199,0.20767072120923,1.11456181410801,0.00880375926744037,-0.51027258253522,0.739709911894745,1.24998249442996,-2.68857145080982,5.24266597557194,-2.33284639741039,2.6095801737927,3199,10.3393378938947,1.12904336477673,10.0242300033569,9.51535034179688,10.8380074501037,1.32265710830687,8.92062091827393,14.8059787750244,8.92062091827393,12.8195371627808,3199,-1.67215901175648e-17,1.08219315142235,-0.269745984359517,-0.764472259449214,0.49120405429851,1.25567631374772,-2.14150508536336,4.77747594299701,-2.14150508536336,2.37460837516841,3199,0.293202801939303,0.000312891113892365,0.0176887284419306,10.13166717,8.550308008,11.99178645,3.441478439,NA,1591,1608,"minimal","Simple Fully Convolutional Network with a regression variant (SFCN-reg) [family of Convolutional Neural Networks (CNNs)]",3,85
"GenR","brain","age10_450k","DunedinPACNI",3199,12.05609,0.01808,12.09984,0.01792,3.50317,0.10028,3.51588,0.10271,27.31121,0.60928,0.0115,-0.10723,-0.09674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1.92442203473716,0.782344728196693,-1.98348092767521,-2.46939601425001,-1.4821440318166,0.987251982433405,-4.11370615264582,1.47961191548361,-3.94508638363961,-0.00464228702511574,3199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.107643845480055,0.000312891113892365,0.0176887284419306,10.13166717,8.550308008,11.99178645,3.441478439,NA,1591,1608,"extracted","EN",45,45
"GenR","brain","age14_epic","ENIGMA",2190,6.22318,0.10475,7.95139,0.12504,1.37592,0.08402,1.75802,0.10658,12.85865,0.35147,0.03168,0.17799,0.16966,6.2231787635091,4.95053445921381,5.15779039152635,2.2557897669824,9.06826044484922,6.81247067786682,0.00964112965490038,25.2184694749272,0.00964112965490038,19.2623410783987,2190,1.37591770179883,1.09454159275292,1.1403649760926,0.49874528595055,2.00495286167139,1.50620757572083,0.00213161174724716,5.57569368990135,0.00213161174724716,4.25881966034202,2190,2.28824409695148,7.61675681608202,1.89065851646865,-2.6441325768805,7.1963901786387,9.8405227555192,-24.4675936186187,25.2184694749272,-17.0246127958757,21.9466189200168,2190,16.3166127316828,7.70314561314251,16.0078291152016,11.2371893705154,21.2144630587766,9.9772736882612,-10.8714266097207,40.0624849892196,-3.26965044132402,36.1122839249423,2190,2.01657668279897e-16,7.58014611028995,-0.351190279683142,-4.93756654338836,4.97189353649869,9.90946007988705,-26.2401700003406,23.4721601803935,-19.5595180113389,19.7187339701679,2190,0.179906157389426,0.000457247370827618,0.0213833433033195,14.02836863,12.59137577,17.11430527,4.5229295,NA,1014,1176,"extracted","ridge regression",18,75
"GenR","brain","age14_epic","PyBrainAge",2189,10.83077,0.13757,12.54624,0.16146,2.39464,0.14841,2.77392,0.16969,22.37701,0.55263,0.01709,0.13071,0.13423,10.8307723742195,6.33410675052954,9.9056994955805,6.6305111252552,14.0061365906952,7.37562546544,0.00211345325340062,37.0780063161778,0.00211345325340062,24.966496681041,2189,2.39463656760509,1.40044339626567,2.19010698593264,1.46597711168246,3.09669575650808,1.63071864482562,0.000467275303150463,8.19778559744779,0.000467275303150463,5.51998360335962,2189,10.7644258893976,6.44626470521986,9.9056994955805,6.6305111252552,14.0061365906952,7.37562546544,-4.1652164576724,37.0780063161778,-4.1652164576724,24.966496681041,2189,24.793023234908,6.49811698111164,23.9224472045898,20.673885345459,28.1253604888916,7.4514751434326,10.019588470459,50.4797859191894,10.019588470459,39.2776756286621,2189,6.69988403622582e-17,6.44236623380742,-0.840693389133967,-4.17488762219639,3.1969195741975,7.37180719639389,-14.9856463496556,26.5383089699316,-14.9856463496556,14.175780034844,2189,0.131462123235349,0.000457456541628545,0.0213882337192332,14.02836863,12.59137577,17.11430527,4.5229295,NA,1014,1176,"extracted","Extra Trees regression (ensemble learning family)",2,100
"GenR","brain","age14_epic","Pyment",2190,1.70755,0.0269,2.12295,0.03163,0.37753,0.02348,0.46938,0.02765,3.52822,0.0941,0.13763,0.37099,0.33405,1.70754816085021,1.26171615663717,1.50704446612445,0.6881973728752,2.4729927227483,1.7847953498731,0.0012296021269993,7.8376107264838,0.0012296021269993,5.1471889281746,2190,0.377531456265453,0.278959943227432,0.333200963227571,0.152157439735268,0.546767912823125,0.394610473087857,0.000271859671238793,1.73286157254732,0.000271859671238793,1.13802103875045,2190,-0.17409827579653,2.11628360879261,-0.37417599634305,-1.7334847577543,1.1541476200738,2.8876323778281,-5.1471889281746,7.8376107264838,-5.1471889281746,5.4294471087968,2190,13.8542703589348,2.26702506310296,13.6675400733948,12.16383934021,15.278003692627,3.114164352417,9.10343742370605,24.2135448455811,9.10343742370605,19.9449348449707,2190,-3.27786496258903e-17,2.10524514358804,-0.164398480230319,-1.56068515212107,1.27637230653111,2.83705745865218,-5.08833710590945,7.87544519696124,-5.08833710590945,5.48902504579999,2190,0.389570615382216,0.000457247370827618,0.0213833433033195,14.02836863,12.59137577,17.11430527,4.5229295,NA,1014,1176,"minimal","Simple Fully Convolutional Network with a regression variant (SFCN-reg) [family of Convolutional Neural Networks (CNNs)]",3,85
"GenR","brain","age14_epic","DunedinPACNI",2190,16.56174,0.01803,16.58326,0.0178,3.66173,0.21578,3.66649,0.21662,34.22071,0.72018,0.00483,0.06947,0.05091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.53336989805444,0.613223020070575,-2.55696967341385,-2.96228035335671,-2.13594645172642,0.82633390163029,-4.71451426655174,0.342372591931827,-4.15522637109362,-0.928056203196176,2190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0695820806723901,0.000457247370827618,0.0213833433033195,14.02836863,12.59137577,17.11430527,4.5229295,NA,1014,1176,"extracted","EN",45,45
"GenR","brain","age18_epic","ENIGMA",2349,7.6157,0.11506,9.45279,0.13247,1.46094,0.06489,1.81336,0.0861,13.17301,0.2923,0.01113,0.10551,0.0897,7.6156963567647,5.6008732724798,6.6541856903163,3.0815436580973,10.9618008712404,7.8802572131431,0.000748093082698631,32.808891723112,0.000748093082698631,22.6237880223778,2349,1.46094175121235,1.0744322283473,1.2764922916954,0.591141712773132,2.10283496230072,1.51169324952759,0.000143508927760334,6.29382757450982,0.000143508927760334,4.33998874746509,2349,4.85454204178584,8.11274913208505,4.8678438488473,-0.724048753658003,10.3883082309481,11.1123569846061,-23.0375728138275,32.808891723112,-16.9630179784782,26.4270768379832,2349,23.4897158483979,8.15739010319692,23.4906823698721,17.9617141577155,29.1146008518746,11.1528866941591,-4.32162483299246,51.6343537354323,1.50014263967114,45.4140720467443,2349,-1.01317008328294e-16,8.11185691872483,0.0538188989782003,-5.55880600467727,5.46725638059402,11.0260623852713,-27.9052411261734,27.9234267471514,-21.6765128302402,21.5153617831909,2349,0.105904161240421,0.000426257459505541,0.0206460034753834,18.63517381,16.19438741,21.4072553,5.212867899,NA,1143,1206,"extracted","ridge regression",18,75
"GenR","brain","age18_epic","DunedinPACNI",2349,16.0762,0.01761,16.09727,0.01792,3.08395,0.13136,3.08799,0.13448,27.8073,0.46345,0.00046,-0.02134,-0.01566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.55897134765153,0.344978281797291,2.55878771405458,2.33643748438581,2.79744930729741,0.4610118229116,1.286699764515,3.61656834198334,1.65715937395816,3.48559246720942,2349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0213432402661092,0.000426257459505541,0.0206460034753834,18.63517381,16.19438741,21.4072553,5.212867899,NA,1143,1206,"extracted","EN",45,45
"GenR","brain","age6_450k","ENIGMA",921,6.06181,0.16201,7.77626,0.21021,1.31869,0.03823,1.69165,0.04886,7.47286,0.25852,0.00468,-0.06842,-0.06895,6.06181406832332,4.87343296432278,5.0540901611533,2.23650298295295,8.70847371599387,6.47197073304092,0.00354856805033954,34.797974440885,0.00354856805033954,18.1445243035988,921,1.31868825994944,1.06016759393621,1.09946779711808,0.486529311806771,1.89444313565621,1.40791382384944,0.00077195621226118,7.56995840651179,0.00077195621226118,3.94716349129808,921,2.25935499418375,7.44484022358865,2.15662756316906,-2.4601456449455,6.47066586556758,8.93081151051308,-23.4071628369221,34.797974440885,-15.7964852470899,19.4370549169843,921,10.2162420191938,7.3104356562331,10.1562714376061,5.59899609776952,14.6110558172453,9.01205971947578,-15.2127754310357,41.4317868981061,-7.87291785146362,27.9074142216263,921,-4.7134188517461e-17,7.2933030202601,-0.0743200715781933,-4.71870224128307,4.47415416843082,9.19285640971389,-25.3095323910742,30.5499137653297,-18.4958555252327,18.2228041758888,921,-0.0685270656514668,0.00108932461873638,0.0330049180992225,7.956887025,6.108145106,10.70499658,4.596851472,NA,481,440,"extracted","ridge regression",18,75
"GenR","brain","age6_450k","PyBrainAge",921,4.36715,0.12724,5.86193,0.17231,0.95003,0.02892,1.27521,0.04058,5.38372,0.19611,0.05439,0.23322,0.27429,4.3671518434934,3.91240030317419,3.09753737230969,1.74130541588002,5.50458332612696,3.76327791024694,0.0279717435582203,18.5474371469486,0.0279717435582203,11.139063359286,921,0.950031096388309,0.851104354219403,0.673838907228183,0.37880393278748,1.19746817145198,0.818664238664503,0.00608497875797499,4.03481323283085,0.00608497875797499,2.42319409885601,921,4.32165576490068,3.96265220367284,3.07935416282322,1.72114962017107,5.50458332612696,3.78343370595589,-3.3784191815678,18.5474371469486,-3.3784191815678,11.1727670281819,921,12.2785427899107,4.07477202850786,10.8839321136475,9.70528602600098,13.536358833313,3.83107280731202,6.01557016372681,25.0295772552491,6.01557016372681,19.1891441345215,921,-9.11895253933167e-17,3.96240857879122,-1.22156205044726,-2.59062760374073,1.23075178480972,3.82137938855046,-7.59169162941964,14.1478282607664,-7.59169162941964,6.92416325565966,921,0.237591992719554,0.00108932461873638,0.0330049180992225,7.956887025,6.108145106,10.70499658,4.596851472,NA,481,440,"extracted","Extra Trees regression (ensemble learning family)",2,100
"GenR","brain","age6_450k","Pyment",921,1.35479,0.02577,1.57929,0.02602,0.29472,0.00633,0.34356,0.00676,1.67015,0.04452,0.11819,0.34379,0.33617,1.35478695288963,0.812040474893059,1.24201465517919,0.699860552579551,2.03412053097119,1.33425997839164,0.00504728704996893,3.88494396927747,0.00504728704996893,3.88494396927747,921,0.294720628077986,0.176651449347642,0.270188119597499,0.15224780633096,0.442502992219911,0.290255185888951,0.00109798784693339,0.845131497783562,0.00109798784693339,0.845131497783562,921,1.27409889501279,0.933680882955131,1.22875233793161,0.63730161537624,2.03412053097119,1.39681891559495,-1.46984603093304,3.88494396927747,-1.34764272884337,3.88494396927747,921,9.23098592002281,0.350023346876104,9.09537696838379,8.98706245422363,9.33402824401855,0.34696578979492,8.91539192199707,10.3749256134033,8.91539192199707,9.84893798828125,921,2.46897320456912e-18,0.328688012547918,-0.0893842280778512,-0.223561318630665,0.102855800447163,0.326417119077828,-0.588342876573782,1.23614312108733,-0.588342876573782,0.584022538716638,921,0.358384199603791,0.00108932461873638,0.0330049180992225,7.956887025,6.108145106,10.70499658,4.596851472,NA,481,440,"minimal","Simple Fully Convolutional Network with a regression variant (SFCN-reg) [family of Convolutional Neural Networks (CNNs)]",3,85
"GenR","brain","age6_450k","DunedinPACNI",921,8.14609,0.04926,8.28114,0.04709,1.7721,0.01944,1.80148,0.01816,10.04231,0.23948,0.08125,-0.28504,-0.29515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.189203495307425,0.862311300069113,-0.253654213423554,-0.794399835301423,0.319562566338673,1.1139624016401,-2.64866015154838,3.46791127933577,-2.39595436272619,1.97054170025725,921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.293159264088187,0.00108932461873638,0.0330049180992225,7.956887025,6.108145106,10.70499658,4.596851472,NA,481,440,"extracted","EN",45,45
